"Allele","Ear","Quad_pval","Lin_inc_pval","Lin_dec_pval","Category"
"R04A02","B2x561-2_inference.xml",0.592566905081814,0.29889582181416,0.70110417818584,""
"R04A02","X400x418-2m1_inference.xml",0.288115488064275,0.135353403784938,0.864646596215062,""
"R04A02","X401x418-3m1_inference.xml",0.501908373237137,0.548936884837997,0.451063115162003,""
"R04A02","X402x418-1m1_inference.xml",0.953892764659345,0.43216814440554,0.567831855594459,""
"R04A02","X402x418-1m2_inference.xml",0.480791820575662,0.702180572195064,0.297819427804936,""
"R04A02","X402x418-1m3_inference.xml",0.19796955357205,0.62484139065972,0.37515860934028,""
"R04A02","Y1x274-1m1_inference.xml",0.215547307357121,0.370680050261787,0.629319949738213,""
"R04A02","Y2x23-1_inference.xml",0.84975936489184,0.524621374092091,0.475378625907909,""
"R04A02","Y2x23-2.xml",0.725806070035888,0.248998325256522,0.751001674743478,""
"R04A02","Y2x23-3.xml",0.702451428355265,0.565356689475626,0.434643310524374,""
"R04A02","Y2x23-4_inference.xml",0.930751325016284,0.648227374863835,0.351772625136165,""
"R04A02","Y2x274-1m1.xml",0.41906802944045,0.102427237482095,0.897572762517905,""
"R04A02","Y2x274-1m2.xml",0.593255645848548,0.165533502546812,0.834466497453188,""
"R04A02","Y2x274-2m1.xml",0.332203197616013,0.899838646956371,0.100161353043629,""
"R04A02","Y2x274-2m2.xml",0.0699680300353471,0.0105842297271228,0.989415770272877,"IncLin"
"R04A02","Y2x274-2m6.xml",0.874229739512603,0.680706081473684,0.319293918526316,""
"R04A02","Y2x274-4m1.xml",0.99319944263446,0.54584475988591,0.45415524011409,""
"R04A02","Y2x274-4m2_inference.xml",0.988614461611428,0.438663678828689,0.561336321171311,""
"R04A02","Y2x274-5m2_inference.xml",0.214320024567077,0.0891553319521428,0.910844668047857,""
"R04G10","X402x486-2m1_inference.xml",0.922856945865433,0.3713554022133,0.6286445977867,""
"R04G10","X402x486-2m2_inference.xml",0.126076475215371,0.927369098986065,0.0726309010139348,""
"R04G10","X402x486-2m3_inference.xml",0.0219900016302792,0.644507806579256,0.355492193420744,"TrueQuad"
"R04G10","X402x486-3m1_inference.xml",0.961755427945043,0.607673010625365,0.392326989374635,""
"R04G10","X403x486-1m1_inference.xml",0.866599488869888,0.612690475552517,0.387309524447483,""
"R04G10","X403x486-1m2_inference.xml",0.532849358938415,0.45078747042132,0.54921252957868,""
"R04G10","Y2x38-1_inference.xml",0.0541513960389354,0.115411426548288,0.884588573451712,""
"R04G10","Y2x38-2_inference.xml",0.590138035830692,0.178707653727937,0.821292346272063,""
"R04G10","Y2x38-3_inference.xml",0.886941148848905,0.308478562382086,0.691521437617914,""
"R04G10","Y2x38-5_inference.xml",0.777982708494803,0.324507703440152,0.675492296559848,""
"R06C04","A102x281-2.xml",0.259304612697752,0.936273269757598,0.0637267302424021,""
"R06C04","B2x752-2_inference.xml",0.0342818104844006,0.00821140630006621,0.991788593699934,"IncLin"
"R06C04","X400x529A-1m2_inference.xml",0.255725420134347,0.155165684543112,0.844834315456888,""
"R06C04","X400x529A-6m1_inference.xml",0.423482450295643,0.40806562849489,0.59193437150511,""
"R06C04","X401x528-2m1_inference.xml",0.882487038037581,0.403944159046939,0.596055840953061,""
"R06C04","X401x528-5m1_inference.xml",0.250072321293228,0.799031983574197,0.200968016425803,""
"R06C04","X402x528-5m2_inference.xml",0.144059693614269,0.0439393033585072,0.956060696641493,"IncLin"
"R06C04","X402x528-5m3_inference.xml",0.244634104695378,0.0471036939581178,0.952896306041882,"IncLin"
"R06C04","X402x528-5m4_inference.xml",0.605056149700873,0.568930490223133,0.431069509776867,""
"R06C04","X402x529A-1m1_inference.xml",0.197820003605502,0.0666815095489941,0.933318490451006,""
"R06C04","X402x529A-1m4_inference.xml",0.884141625814165,0.497140145102577,0.502859854897423,""
"R06C04","X403x529A-2m1_inference.xml",0.416636091018927,0.503137023121569,0.496862976878431,""
"R06C04","Y1x231-2.xml",0.421424576083481,0.149068453913756,0.850931546086244,""
"R06C04","Y2x15-1_inference.xml",0.451138942641719,0.185517102310971,0.814482897689029,""
"R06C04","Y2x15-2_inference.xml",0.24213120572881,0.846875217606002,0.153124782393998,""
"R06C04","Y2x15-4_inference.xml",0.241162679643793,0.0731835387209172,0.926816461279083,""
"R06C04","Y2x15-5_inference.xml",0.260083480298005,0.0544771227424343,0.945522877257566,""
"R06C04","Y2x231-1_inference.xml",0.941729516253862,0.363121714947561,0.636878285052439,""
"R06C04","Y2x231-4_inference.xml",0.0207599774752274,0.155947980287376,0.844052019712624,"TrueQuad"
"R06C04","Y2x231-5_inference.xml",0.777172820574848,0.736513400298101,0.263486599701899,""
"R08A07","X401x420-1m1_inference.xml",0.920312506335119,0.661313536566537,0.338686463433463,""
"R08A07","X401x420-3m1_inference.xml",0.568890615804992,0.860536432311868,0.139463567688132,""
"R08A07","X401x420-4m1_inference.xml",0.270028900964456,0.0518930788914345,0.948106921108565,""
"R08A07","Y2x70-1_inference.xml",0.891855877028008,0.408251849991384,0.591748150008616,""
"R08A07","Y2x70-2_inference.xml",0.0442988598083055,0.983029974485438,0.0169700255145621,"DecLin"
"R08A07","Y2x70-3_inference.xml",0.788113772411814,0.756532246391552,0.243467753608448,""
"R08A07","Y2x70-5_inference.xml",0.511856399312213,0.872887577363407,0.127112422636592,""
"R08A07","Y2x70-6_inference.xml",0.0853282070925073,0.0682761551613425,0.931723844838658,""
"R101B03","X401x421-1m2_inference.xml",0.689406750133535,0.203035677697695,0.796964322302305,""
"R101B03","X402x421-4m1_inference.xml",0.713151896112146,0.551786688936076,0.448213311063924,""
"R101B03","X402x421-5m1_inference.xml",0.917776874285337,0.57494635425914,0.42505364574086,""
"R101B03","X402x421-5m2_inference.xml",0.190550067797503,0.519070829804051,0.480929170195949,""
"R101B03","X402x421-5m3_inference.xml",0.399502525001261,0.896383340547112,0.103616659452888,""
"R101B03","Y2x34-1_inference.xml",0.447936038165555,0.588543961528941,0.411456038471059,""
"R101B03","Y2x34-2_inference.xml",0.580214483611813,0.467195191497761,0.532804808502239,""
"R101B03","Y2x34-3_inference.xml",0.625532840352934,0.178122690351124,0.821877309648876,""
"R101B03","Y2x34-6_inference.xml",0.761772376324941,0.342736442045252,0.657263557954748,""
"R102H01","A102x15-1_inference.xml",0.166418610630996,0.0322968233450042,0.967703176654996,"IncLin"
"R102H01","A102x15-2_inference.xml",0.150184273836543,0.500124944902179,0.499875055097821,""
"R102H01","A102x15-3_m1_inference.xml",0.598832656098491,0.150964022489244,0.849035977510756,""
"R102H01","A102x15-3_m2_inference.xml",0.151766204873242,0.0324339987551218,0.967566001244878,"IncLin"
"R102H01","A102x15-4_inference.xml",0.0849591473499178,0.074871074854898,0.925128925145102,""
"R102H01","A102x15-5_inference.xml",0.00449680650178802,0.00143337919773448,0.998566620802265,"IncLin"
"R102H01","B2x562-1_inference.xml",0.707275070192078,0.376029696247028,0.623970303752972,""
"R102H01","B2x562-1_m1_inference.xml",0.451138853870585,0.352408192677288,0.647591807322712,""
"R102H01","B2x562-2_inference.xml",0.547661051310888,0.844350977492221,0.155649022507779,""
"R102H01","B2x562-2_m1_inference.xml",0.8550781301878,0.534937509379676,0.465062490620324,""
"R102H01","B2x562-4_inference.xml",0.0533642506982736,0.0091210334368507,0.990878966563149,"IncLin"
"R102H01","X400x422-1m1_inference.xml",0.558724592532713,0.199019480367685,0.800980519632315,""
"R102H01","X401x422-4m1_inference.xml",0.0299727067433117,0.00380903255180976,0.99619096744819,"IncLin"
"R102H01","X402x422-2m1_inference.xml",0.199422531742557,0.329652269976148,0.670347730023852,""
"R102H01","X402x422-2m3_inference.xml",0.346247641044508,0.0931892349879604,0.90681076501204,""
"R102H01","X402x422-4m2_inference.xml",0.106413398174905,0.261806868284565,0.738193131715435,""
"R102H01","Y1x270-5m2_inference.xml",0.556209191865351,0.734632233950027,0.265367766049973,""
"R102H01","Y2x24-2_inference.xml",0.000526213534170546,0.000195668444877746,0.999804331555122,"IncLin"
"R102H01","Y2x24-3_inference.xml",0.0129553155597796,0.00146895649077044,0.99853104350923,"IncLin"
"R102H01","Y2x24-4.xml",0.000639994542953968,0.000498940838519985,0.99950105916148,"IncLin"
"R102H01","Y2x24-5.xml",0.0186198731319255,0.0020154313022127,0.997984568697787,"IncLin"
"R102H01","Y2x270-3_m2.xml",0.794526843832751,0.725668691007954,0.274331308992046,""
"R102H01","Y2x270-3m4_inference.xml",0.769645125567307,0.229637662678784,0.770362337321216,""
"R102H01","Z2x296A-2.xml",0.0998141434305312,0.0264504507577806,0.973549549242219,"IncLin"
"R102H01","Z2x296A-6_inference.xml",0.129146684512347,0.0263283274894179,0.973671672510582,"IncLin"
"R102H01","Z2x296A-9.xml",0.216660291649752,0.130339141678986,0.869660858321014,""
"R102H01","Z2x88-1_inference.xml",0.251556760371967,0.137872462695275,0.862127537304725,""
"R102H01","Z2x88-3_inference.xml",0.00190145139837739,0.000690863403890107,0.99930913659611,"IncLin"
"R102H01","Z2x88-4.xml",0.00100227004363208,9.99070152454678e-05,0.999900092984755,"IncLin"
"R102H01","Z2x88-6_inference.xml",0.00267439407801407,0.000257128837900882,0.999742871162099,"IncLin"
"R103E04","A102x16-1_inference.xml",0.143942235304303,0.0240812913336731,0.975918708666327,"IncLin"
"R103E04","A102x16-2_inference.xml",0.524588366677758,0.176993701502081,0.823006298497919,""
"R103E04","A102x16-3_inference.xml",0.102819531077605,0.141342965070015,0.858657034929985,""
"R103E04","A102x16-4_inference.xml",0.351092209144975,0.724410696188747,0.275589303811253,""
"R103E04","A102x16-5_inference.xml",0.171778683333013,0.913025838308824,0.086974161691176,""
"R103E04","A102x16-7_inference.xml",0.333929405655166,0.285710834724632,0.714289165275368,""
"R103E04","A102x16-8_inference.xml",0.0150215070095585,0.00408146639257156,0.995918533607428,"IncLin"
"R103E04","X401x423-1m1_inference.xml",0.58278533893492,0.833831981989304,0.166168018010696,""
"R103E04","X402x423-2m2_inference.xml",0.814645747734059,0.555509749038012,0.444490250961988,""
"R103E04","X402x423-2m3_inference.xml",0.726186893998459,0.723535393066571,0.276464606933429,""
"R103E04","Y2x86-1_inference.xml",0.365150856558603,0.558020135074219,0.441979864925781,""
"R103E04","Y2x86-2.xml",0.584084954399606,0.149785385171102,0.850214614828898,""
"R103E04","Y2x86-3.xml",0.731035643768021,0.784734495741721,0.215265504258279,""
"R103E04","Y2x86-4.xml",0.337185636283287,0.933692659283986,0.0663073407160135,""
"R103E04","Y2x86-5.xml",0.073333376872553,0.962570454124082,0.0374295458759179,"DecLin"
"R103E04","Y2x86G-1.xml",0.41668749098054,0.907048593409172,0.0929514065908275,""
"R103E04","Y2x86G-2.xml",0.649593562015815,0.488097040437506,0.511902959562494,""
"R106E07","Y2x89-11_inference.xml",0.399732934847577,0.0858960102025972,0.914103989797403,""
"R106E07","Y2x89-2_inference.xml",0.443026374029107,0.483539614412841,0.516460385587159,""
"R106E07","Y2x89-3_inference.xml",0.415546210507532,0.124668109466058,0.875331890533942,""
"R106E07","Y2x89-4.xml",0.130557423220351,0.0412447658920634,0.958755234107937,"IncLin"
"R106E07","Y2x89-6_inference.xml",0.144872145206699,0.331156490021499,0.668843509978501,""
"R106E07","Y2x89-7_inference.xml",0.601166915463984,0.841662861968571,0.158337138031429,""
"R106E07","Y2x89-8_inference.xml",0.885069064595627,0.453600427710312,0.546399572289688,""
"R106F04","X400x426L-2m2_inference.xml",0.565215274457587,0.140187045339963,0.859812954660037,""
"R106F04","X402x426-1m1_inference.xml",0.425298119760779,0.818895353873843,0.181104646126157,""
"R106F04","X402x426-1m2_inference.xml",0.222826448530622,0.506620135719581,0.493379864280419,""
"R106F04","X402x426-1m3_inference.xml",0.879180585129897,0.668506715007881,0.331493284992119,""
"R106F04","Y2x37-1_inference.xml",0.613303513685559,0.314583945096621,0.685416054903379,""
"R106F04","Y2x37-3.xml",0.617558526871001,0.220580268269882,0.779419731730118,""
"R106F04","Y2x37-4_inference.xml",0.414543592374817,0.876929789042876,0.123070210957124,""
"R106F04","Y2x37-5.xml",0.556379792681614,0.849897462961685,0.150102537038315,""
"R106F04","Y2x37-6_inference.xml",0.850023083288414,0.573598968515086,0.426401031484914,""
"R106G12","X402x427-2m1_inference.xml",0.854984860979983,0.481890225569741,0.518109774430259,""
"R106G12","X402x427-2m2_inference.xml",0.361534102576131,0.0781304899641523,0.921869510035848,""
"R106G12","X402x427-2m3.xml",0.554641807038984,0.143515670788524,0.856484329211476,""
"R106G12","X402x427-3m1_inference.xml",0.456168990703052,0.102186004496918,0.897813995503082,""
"R106G12","Y2x50G-2_inference.xml",0.863940056357627,0.703342993768294,0.296657006231706,""
"R106G12","Y2x50G-3_inference.xml",0.265282088584852,0.183217496942981,0.816782503057019,""
"R106G12","Y2x50G-6_inference.xml",0.67701277359687,0.553265318557078,0.446734681442922,""
"R107C12","B2x540-1_inference.xml",0.84602357964654,0.279105290986368,0.720894709013632,""
"R107C12","B2x540-2_inference.xml",0.851671425799171,0.320763086111106,0.679236913888894,""
"R107C12","B2x540-3_inference.xml",0.930524815231642,0.650922501865484,0.349077498134516,""
"R107C12","B2x540-4_m1_inference.xml",0.469887555233755,0.154856455768802,0.845143544231198,""
"R107C12","B2x540-4_m2_inference.xml",0.0818038290358519,0.979151125355894,0.0208488746441059,"DecLin"
"R107C12","B2x540-5_inference.xml",0.585434730637484,0.282212668920722,0.717787331079278,""
"R107C12","X400x498L-2m1_inference.xml",0.838608743800489,0.626864612139087,0.373135387860913,""
"R107C12","X401x525-1m3_inference.xml",0.166644827362801,0.631546654833144,0.368453345166856,""
"R107C12","X402x498-2m1_inference.xml",0.662699086122009,0.758999654260169,0.241000345739831,""
"R107C12","X402x525-1m1_inference.xml",0.00362735777966368,0.000444363630721517,0.999555636369278,"IncLin"
"R107C12","X402x525-1m2_inference.xml",0.982579870275702,0.5205471578124,0.4794528421876,""
"R107C12","X403x498-2m2_inference.xml",0.00623798649672039,0.990020266581855,0.00997973341814535,"DecLin"
"R107C12","X403x498-2m3_inference.xml",0.668641063515797,0.805343102855126,0.194656897144874,""
"R107C12","X403x498-3m1_inference.xml",0.710664332323685,0.698793425332015,0.301206574667985,""
"R107C12","X403x498-4m1_inference.xml",0.880598378486221,0.303110911054327,0.696889088945673,""
"R107C12","X403x498-5m1_inference.xml",0.820471467445658,0.263216976762856,0.736783023237144,""
"R107C12","X403x498L-2m2_inference.xml",0.278611752006035,0.937340201982725,0.0626597980172751,""
"R107C12","X403x498L-2m3_inference.xml",0.654964483515618,0.812577381132045,0.187422618867955,""
"R107C12","Y2x88-1_inference.xml",0.260329947772424,0.09198766086481,0.90801233913519,""
"R107C12","Y2x88-3_inference.xml",0.57952406977608,0.853712242394745,0.146287757605255,""
"R107C12","Y2x88-4_inference.xml",0.633759448707723,0.822195403631487,0.177804596368513,""
"R12H07","X400x429-1m1_inference.xml",0.183797026125326,0.968620872757372,0.0313791272426283,"DecLin"
"R12H07","X400x429L-1m1_inference.xml",0.550489367489278,0.13406567615275,0.86593432384725,""
"R12H07","X402x429-2m1_inference.xml",0.761884781760771,0.474530592558791,0.525469407441209,""
"R12H07","X402x429-2m2_inference.xml",0.373299561961149,0.608886436340123,0.391113563659877,""
"R12H07","X402x429-2m3_inference.xml",0.658128135067315,0.812980030593369,0.187019969406631,""
"R12H07","Y2x59-2_inference.xml",0.318111460053898,0.820550403756615,0.179449596243385,""
"R12H07","Y2x59-4_inference.xml",0.141877148225887,0.356354771424992,0.643645228575008,""
"R23D05","X401x432-2m1_inference.xml",0.347594172768858,0.885484199681066,0.114515800318934,""
"R23D05","X401x432L-3m1_inference.xml",0.0194445406421971,0.631406785720697,0.368593214279303,"TrueQuad"
"R23D05","X402x432-1m1_inference.xml",0.181616253016804,0.613026386426342,0.386973613573658,""
"R23D05","X402x432-2m2_inference.xml",0.866973540447069,0.367320461250812,0.632679538749188,""
"R23D05","X402x432-2m3_inference.xml",0.752258961777947,0.428262139477092,0.571737860522908,""
"R23D05","X403x432-5m1_inference.xml",0.375932567977455,0.809213568220273,0.190786431779727,""
"R23D05","Y2x20-2_inference.xml",0.630226870071744,0.778917589116609,0.221082410883391,""
"R23D05","Y2x20-3_inference.xml",0.113114192940613,0.739499922422929,0.260500077577071,""
"R23D05","Y2x20-4_inference.xml",0.148197587734925,0.0271392717659187,0.972860728234081,"IncLin"
"R23D05","Y2x20-5__inference.xml",0.172868320928782,0.110332999379589,0.889667000620411,""
"R23D05","Y2x20-6__inference.xml",0.409618574810633,0.714420886364978,0.285579113635022,""
"R24D03","X402x433L-2m2_inference.xml",0.141721296591919,0.803427769404788,0.196572230595212,""
"R24D03","X403x433-3m1_inference.xml",0.876597021651469,0.457746302304633,0.542253697695367,""
"R24D03","X403x433-5m1_inference.xml",0.9405995911071,0.592920098757655,0.407079901242345,""
"R24D03","X403x433L-2m1_inference.xml",0.970141785583778,0.407976027449429,0.592023972550571,""
"R24D03","Y2x49-1_inference.xml",0.616238647875602,0.749717149787026,0.250282850212974,""
"R24D03","Y2x49-3_inference.xml",0.787330483664807,0.341768439731069,0.658231560268931,""
"R24D03","Y2x49-4_inference.xml",0.0798142350437413,0.978628274673332,0.0213717253266679,"DecLin"
"R24D03","Y2x49G-1_inference.xml",0.90670803965884,0.672525713644794,0.327474286355206,""
"R24D03","Y2x49G-2_inference.xml",0.113656368676916,0.409924438256653,0.590075561743347,""
"R26G07","X400x434L-1m1_inference.xml",0.74670870246406,0.709640900444729,0.290359099555271,""
"R26G07","X401x434-3m1_inference.xml",0.716418854370372,0.36608751138117,0.63391248861883,""
"R26G07","X402x434-1m1_inference.xml",0.343837131599711,0.891560818969474,0.108439181030526,""
"R26G07","Y2x66-10_inference.xml",0.798057212550286,0.710505244099618,0.289494755900382,""
"R26G07","Y2x66-2_inference.xml",0.706093015075337,0.676827533692505,0.323172466307495,""
"R26G07","Y2x66-3_inference.xml",0.488922776152958,0.864905019055482,0.135094980944518,""
"R26G07","Y2x66-6_inference.xml",0.0290117597118982,0.55584960403478,0.44415039596522,"TrueQuad"
"R26G07","Y2x66-7_inference.xml",0.578147772228872,0.200687811271724,0.799312188728276,""
"R26G07","Y2x66-9_inference.xml",0.846098142386366,0.293546559318986,0.706453440681014,""
"R26G07","Y2x67-1_inference.xml",0.724974081557276,0.585888434233644,0.414111565766356,""
"R26G07","Y2x67-4_inference.xml",0.205236001368991,0.963821055039837,0.0361789449601627,"DecLin"
"R26G07","Y2x67-5_inference.xml",0.126259143050803,0.316918755175089,0.683081244824911,""
"R26G07","Y2x67G-1_inference.xml",0.861296534223346,0.419237535909733,0.580762464090267,""
"R26G07","Y2x67G-2_inference.xml",0.676421372278511,0.654933004307103,0.345066995692897,""
"R27E01","X401x435-5m1_inference.xml",0.125824577849952,0.930897143086894,0.0691028569131064,""
"R27E01","X402x435L-2m2_inference.xml",0.1651604521507,0.972541825280179,0.0274581747198213,"DecLin"
"R27E01","X402x435L-2m3_inference.xml",0.213285700245506,0.846848343991582,0.153151656008418,""
"R27E01","X403x435-1m1_inference.xml",0.223079313381423,0.0556362219851365,0.944363778014863,""
"R27E01","Y2x32-1_inference.xml",0.78899554541171,0.757787406714106,0.242212593285894,""
"R27E01","Y2x32-2_inference.xml",0.455110190070347,0.279805494012291,0.720194505987709,""
"R27E01","Y2x32-3_inference.xml",0.100342479321594,0.970445472240146,0.0295545277598543,"DecLin"
"R27E01","Y2x32-5_inference.xml",0.970459295930703,0.592259411658328,0.407740588341672,""
"R27E01","Y2x32-6_inference.xml",0.370148315287188,0.785678288354676,0.214321711645324,""
"R27E01","Y2x33-1_inference.xml",0.15542301919855,0.0271032140869663,0.972896785913034,"IncLin"
"R31B01","X401x437-3m1_inference.xml",0.319171015472206,0.0615398335874734,0.938460166412527,""
"R31B01","X402x437-1m1_inference.xml",0.256090311640497,0.944940835019651,0.0550591649803486,""
"R31B01","X402x437-1m2_inference.xml",0.502723853498299,0.248632876524694,0.751367123475306,""
"R31B01","X402x437-1m3_inference.xml",0.985815530692483,0.513481332533123,0.486518667466877,""
"R31B01","Y2x40-1_inference.xml",0.137012351619694,0.639928786510122,0.360071213489878,""
"R31B01","Y2x40-2_inference.xml",0.282569431709131,0.0525607288778501,0.94743927112215,""
"R31B01","Y2x40-3_inference.xml",0.81767560267338,0.533205964394026,0.466794035605974,""
"R31B01","Y2x40-5_inference.xml",0.00501672039787346,0.898055869304185,0.101944130695815,"TrueQuad"
"R31H05","X401x439-1m1_inference.xml",0.0364279958309944,0.443470145154858,0.556529854845142,"TrueQuad"
"R31H05","X401x439-2m1_inference.xml",0.82977841671369,0.72927192239375,0.27072807760625,""
"R31H05","X402x439-1m2_inference.xml",0.500763142048003,0.116861225254547,0.883138774745453,""
"R31H05","X402x439-1m3_inference.xml",0.606406941008253,0.386540141842555,0.613459858157445,""
"R31H05","X402x439-4m1_inference.xml",0.955183242571999,0.618444026441632,0.381555973558368,""
"R31H05","X403x439-3m1_inference.xml",0.447440324179611,0.293712317408343,0.706287682591657,""
"R31H05","Y2x62-1_inference.xml",0.446399727726734,0.467536218174379,0.532463781825621,""
"R31H05","Y2x62-2_inference.xml",0.569181986743959,0.857578919944556,0.142421080055443,""
"R31H05","Y2x62-3_inference.xml",0.502852787960817,0.510530956551075,0.489469043448925,""
"R32B05","X401x524-1m3_inference.xml",0.454062984729215,0.558848591122898,0.441151408877102,""
"R32B05","X402x487A-1m1_inference.xml",0.342905576113877,0.331259538580498,0.668740461419502,""
"R32B05","X402x487A-1m2_inference.xml",0.650837167437696,0.413262208865784,0.586737791134216,""
"R32B05","X402x487B-2m1_inference.xml",0.428172771644639,0.715509914443083,0.284490085556917,""
"R32B05","X402x524-1m1_inference.xml",0.942823353909926,0.504197757254522,0.495802242745478,""
"R32B05","X402x524-1m2_inference.xml",0.876192278399595,0.491477159766679,0.508522840233321,""
"R32B05","Y2x17-1_inference.xml",0.477223716154129,0.742739285936799,0.257260714063201,""
"R32B05","Y2x17-2_inference.xml",0.448365301975005,0.896243539870422,0.103756460129578,""
"R32B05","Y2x17-3_inference.xml",0.10044538782316,0.0881739474915956,0.911826052508404,""
"R32B05","Y2x17-4_inference.xml",0.374748071607536,0.727165630374338,0.272834369625662,""
"R33F03","A102x17-1_inference.xml",0.773930009432104,0.643949334776907,0.356050665223093,""
"R33F03","A102x17-2_inference.xml",0.492007624970701,0.676909874939692,0.323090125060308,""
"R33F03","A102x17-6_inference.xml",0.270568208837926,0.0936817129914366,0.906318287008563,""
"R33F03","B2x563-1_inference.xml",0.810327630914138,0.586250692366641,0.413749307633359,""
"R33F03","B2x563-1_m1_inference.xml",0.810327630914138,0.586250692366641,0.413749307633359,""
"R33F03","B2x563-1_m2_inference.xml",0.976289470342893,0.411888959999682,0.588111040000318,""
"R33F03","B2x563-2_m1_inference.xml",0.875387331160553,0.618639741146023,0.381360258853977,""
"R33F03","B2x563-2_m2_inference.xml",0.555446850633238,0.171489383987239,0.828510616012761,""
"R33F03","B2x563-3_inference.xml",0.418669083061847,0.460098134885007,0.539901865114993,""
"R33F03","B2x563-4_inference.xml",0.662701216872141,0.361156774067764,0.638843225932236,""
"R33F03","X400X440L-2m1_inference.xml",0.867815463966814,0.49097694020339,0.50902305979661,""
"R33F03","X401x440-2m1_inference.xml",0.217074608064441,0.206625440119178,0.793374559880822,""
"R33F03","X401x440-3m1_inference.xml",0.734838890084876,0.727864414949323,0.272135585050677,""
"R33F03","X402x440-1m1_inference.xml",0.219922546763262,0.591198480795969,0.408801519204031,""
"R33F03","X402x440-1m3_inference.xml",0.326868944329161,0.0669036674959256,0.933096332504074,""
"R33F03","Y2x54-1_inference.xml",0.691059548599395,0.4743401796607,0.5256598203393,""
"R33F03","Y2x54-2_inference.xml",0.381397043940016,0.280247702853334,0.719752297146666,""
"R33F03","Y2x54-4_inference.xml",0.285410585832541,0.904129408496094,0.0958705915039057,""
"R33F03","Y2x54-5_inference.xml",0.844283886022117,0.705811154957287,0.294188845042713,""
"R33F03","Y2x54-6_inference.xml",0.114376852734424,0.291784242583113,0.708215757416887,""
"R34C11","X401x488-1m1_inference.xml",0.28435554238654,0.834535106141988,0.165464893858012,""
"R34C11","X402x488-2m1_inference.xml",0.045008778273874,0.71290441244736,0.28709558755264,"TrueQuad"
"R34C11","X402x488-3m1_inference.xml",0.329389136754698,0.926645806657325,0.0733541933426752,""
"R34C11","X402x488-3m2_inference.xml",0.760046877606474,0.410470673860218,0.589529326139782,""
"R34C11","X403x488-3m3_inference.xml",0.86835736605815,0.528386067987984,0.471613932012016,""
"R34C11","Y2x85-1_inference.xml",0.399523180601958,0.896043217538669,0.103956782461331,""
"R34C11","Y2x85-4.xml",0.947332360858042,0.429269629906469,0.570730370093531,""
"R34C11","Y2x85-5_inference.xml",0.417766430642693,0.0955617633975869,0.904438236602413,""
"R34C11","Y2x85-6_inference.xml",0.573491307911013,0.859428045037682,0.140571954962318,""
"R35A08","X401x442-1m1_inference.xml",0.522332632437294,0.769508978517532,0.230491021482468,""
"R35A08","X401x442-2m1_inference.xml",0.402477130017897,0.821163396866456,0.178836603133544,""
"R35A08","Y2x82-11_inference.xml",0.912153473461165,0.465748482071871,0.534251517928129,""
"R35A08","Y2x82-12_inference.xml",0.37868073615679,0.394233121914739,0.605766878085261,""
"R35A08","Y2x82-13_inference.xml",0.692532580829223,0.807130775403931,0.192869224596069,""
"R35A08","Y2x82-8_inference.xml",0.370529482490124,0.0881603898897842,0.911839610110216,""
